ID,Pos[0],Pos[1],Pos[2],SequenceID,TimeIndex,TransportID
135962,-48.152916,450.1656,46.6386,0,16167,188360
135963,-48.97692,458.7881,50.41276,0,16500,188360
135964,-49.044167,459.6467,50.801033,0,16533,188360
135965,-50.49956,481.05817,60.668926,0,17367,188360
135966,-50.581493,481.96826,60.54398,0,17400,188360
135967,-52.80658,505.84583,55.21669,0,18267,188360
135968,-53.234562,510.43854,54.196663,0,18433,188360
135969,-54.875687,528.04877,51.12203,0,19067,188360
135970,-54.973763,528.9803,50.998325,0,19100,188360
135971,-56.374012,542.0306,49.355774,0,19567,188360
135972,-56.47425,542.9648,49.26581,0,19600,188360
135973,-58.28792,559.8683,48.793144,0,20200,188360
135974,-58.38172,560.80634,48.819534,0,20233,188360
135975,-60.611347,585.16516,51.088528,0,21100,188360
135976,-62.235245,601.0303,52.9991,0,21667,188360
135977,-62.32967,601.95245,53.180717,0,21700,188360
135978,-64.12117,619.44855,56.778458,0,22333,188360
135979,-64.205795,620.35895,57.01372,0,22367,188360
135980,-65.624,636.6318,61.74856,0,22967,188360
135981,-65.703064,637.53906,62.000164,0,23000,188360
135982,-66.25731,643.89874,63.72958,0,23233,188360
135983,-66.33587,644.8001,63.997913,0,23267,188360
135984,-67.09827,653.5482,67.484985,0,23600,188360
135985,-67.40546,657.0454,68.88445,0,23733,188360
135986,-68.568344,669.2018,73.96775,0,24200,188360
135987,-70.94657,694.06287,85.238846,0,25167,188360
135988,-73.907005,728.3004,103.11802,0,26533,188360
135989,-77.31726,768.0445,124.69526,0,28133,188360
135990,-77.37571,768.8582,125.17177,0,28167,188360
135991,-78.57493,785.91327,135.24013,0,28867,188360
135992,-80.39109,809.9261,150.19073,0,29867,188360
135993,-80.45361,810.7233,150.69398,0,29900,188360
135994,-82.562515,836.9565,167.41309,0,31000,188360
135995,-82.6251,837.74066,167.936,0,31033,188360
135996,-84.34664,859.4492,182.95801,0,31967,188360
135997,-84.41073,860.2201,183.50049,0,32000,188360
135998,-86.2465,881.7347,198.78568,0,32933,188360
135999,-86.305954,882.48145,199.36125,0,32967,188360
136000,-86.95208,890.6678,205.7318,0,33333,188360
136001,-86.913,893.0021,207.97998,0,34467,188360
136002,-87.0433,896.5993,210.77023,0,35633,188360
136003,-87.013466,897.89825,212.04243,0,36433,188360
136004,-87.36407,901.4334,212.18796,0,37767,188360
136005,-88.712105,908.66095,211.77452,0,39633,188360
136006,-88.92771,919.5399,211.82224,0,41133,188360
136007,-90.26449,926.0993,212.11809,0,42567,188360
136008,-90.560104,930.1395,212.11809,0,44867,188360
136009,-90.560104,930.1395,212.11809,0,49267,188360
136010,-90.26449,926.0993,212.11809,0,54400,188360
136011,-90.14736,924.7257,211.94203,0,55767,188360
136012,-89.96403,923.9681,211.66647,0,57933,188360
136013,-89.83164,919.18384,211.46748,0,59433,188360
136014,-88.1572,903.972,212.11725,0,60333,188360
136015,-87.91492,900.8968,211.27644,0,60967,188360
136016,-87.77464,899.11646,209.81107,0,61333,188360
136017,-87.31557,893.28973,205.7448,0,62433,188360
136018,-86.741066,887.1319,200.98848,0,63300,188360
136019,-85.77801,880.28107,195.80643,0,63967,188360
136020,-84.38157,859.87823,181.61201,0,64933,188360
136021,-82.64008,837.92957,166.2976,0,65867,188360
136022,-82.57738,837.1414,166.00836,0,65900,188360
136023,-80.371895,808.9206,147.38759,0,67067,188360
136024,-78.610504,785.34863,132.84752,0,68033,188360
136025,-77.1781,767.9337,122.82891,0,68733,188360
136026,-74.17688,731.4454,103.29999,0,70200,188360
136027,-73.88919,728.0944,101.51014,0,70333,188360
136028,-70.80427,693.9499,83.79916,0,71667,188360
136029,-68.5677,669.1951,72.177895,0,72633,188360
136030,-67.39134,656.8979,67.36542,0,73100,188360
136031,-66.37433,645.2361,62.962044,0,73533,188360
136032,-65.58223,636.14923,60.36661,0,73867,188360
136033,-64.091354,620.5012,56.12677,0,74433,188360
136034,-62.166424,600.954,52.293816,0,75133,188360
136035,-60.608143,585.1301,50.450855,0,75700,188360
136036,-58.353718,560.5003,48.791042,0,76567,188360
136037,-58.25453,559.55707,48.801846,0,76600,188360
136038,-56.52193,543.4092,49.253376,0,77167,188360
136039,-56.420227,542.4613,49.301556,0,77200,188360
136040,-54.621975,528.368,51.547382,0,77700,188360
136041,-51.778008,495.72043,58.69103,0,78867,188360
136042,-51.349297,490.30182,59.685467,0,79067,188360
136043,-50.634785,481.27072,59.66251,0,79400,188360
136044,-49.777363,470.43338,54.30386,0,79800,188360
136045,-49.012146,459.17557,49.300747,0,80233,188360
136046,-48.08479,449.46255,45.071766,0,80600,188360
136047,-47.137424,438.77795,41.173573,0,81000,188360
136048,-46.38235,429.69876,38.354717,0,81333,188360
136049,-45.267685,415.91095,34.728558,0,81833,188360
136050,-43.914097,401.1155,31.360163,0,82367,188360
136051,-42.451843,386.17886,28.297873,0,82900,188360
136052,-40.80681,369.3751,26.759203,0,83500,188360
136053,-40.70909,368.4305,26.65914,0,83533,188360
136054,-39.3372,355.16385,25.660034,0,84000,188360
136055,-39.238197,354.21545,25.60818,0,84033,188360
136056,-38.329678,345.6665,25.476522,0,84333,188360
136057,-38.232502,344.7163,25.469564,0,84367,188360
136058,-36.919342,329.4921,25.850363,0,84900,188360
136059,-36.83732,328.54117,25.887312,0,84933,188360
136060,-34.378788,300.03812,27.60142,0,85933,188360
136061,-34.283283,299.08884,27.646532,0,85967,188360
136062,-31.55427,276.65433,27.478922,0,86767,188360
136063,-29.75143,262.76895,23.57446,0,87267,188360
136064,-26.48857,234.90625,17.209581,0,88267,188360
136065,-23.22571,207.04353,11.560109,0,89267,188360
136066,-21.2292,188.35526,7.825728,0,89933,188360
136067,-20.02377,177.08063,6.158522,0,90333,188360
136068,-17.764765,158.21257,3.974185,0,91000,188360
136069,-13.133802,119.53307,1.525189,0,92367,188360
136070,-13.026225,118.5855,1.468608,0,92400,188360
136071,-7.986026,73.07764,-1.067544,0,94000,188360
136072,-5.910685,55.046387,-1.269345,0,94633,188360
136073,-4.818624,45.558216,-1.046305,0,94967,188360
136074,-3.398807,33.22244,-0.813855,0,95400,188360
136075,-3.301046,32.273273,-0.767049,0,95433,188360
136076,-2.232669,21.832682,-0.231359,0,95800,188360
136077,-1.165504,11.397298,0.397174,0,96167,188360
136078,-1.06839,10.447645,0.375558,0,96200,188360
136079,1.170315,-1.558323,0.248196,0,97500,188360
136080,1.14759,-0.951226,0.178702,0,100067,188360
136081,1.14759,-0.951226,0.178702,0,106667,188360
136082,0,0,0,0,0,190587
136083,0.14601,-0.977485,-0.119086,0,33,190587
136084,0.280307,-1.959337,-0.213433,0,67,190587
136085,0.406047,-2.943848,-0.289768,0,100,190587
136086,0.525214,-3.930176,-0.352295,0,133,190587
136087,0.639106,-4.917752,-0.403836,0,167,190587
136088,0.854546,-6.895535,-0.481201,0,233,190587
136089,1.057699,-8.875462,-0.532281,0,300,190587
136090,1.369269,-11.84535,-0.569689,0,400,190587
136091,1.574693,-13.825629,-0.575738,0,467,190587
136092,1.768867,-15.807075,-0.570828,0,533,190587
136093,1.946072,-17.790094,-0.557319,0,600,190587
136094,2.101705,-19.774849,-0.536892,0,667,190587
136095,2.231703,-21.761421,-0.510688,0,733,190587
136096,2.378839,-24.743814,-0.461914,0,833,190587
136097,2.457086,-26.732883,-0.422852,0,900,190587
136098,2.521891,-28.722303,-0.379015,0,967,190587
136099,2.574273,-30.71197,-0.330783,0,1033,190587
136100,2.615153,-32.70185,-0.278429,0,1100,190587
136101,2.645345,-34.691814,-0.222304,0,1167,190587
136102,2.6722,-37.676704,-0.131646,0,1267,190587
136103,2.678765,-40.661568,-0.033719,0,1367,190587
136104,2.717231,-41.536186,-0.331597,0,1400,190587
136105,2.958713,-43.77832,-2.289551,0,1500,190587
136106,3.195808,-46.029896,-4.237115,0,1600,190587
136107,3.506056,-49.044598,-6.819933,0,1733,190587
136108,3.810533,-52.07156,-9.389092,0,1867,190587
136109,4.110046,-55.109024,-11.946424,0,2000,190587
136110,4.478394,-58.91851,-15.128675,0,2167,190587
136111,4.695923,-61.21148,-17.029676,0,2267,190587
136112,5.265808,-67.33621,-22.08789,0,2533,190587
136113,5.602404,-71.16624,-25.248915,0,2700,190587
136114,6.131429,-77.302925,-30.29716,0,2967,190587
136115,6.460558,-81.15159,-33.43628,0,3133,190587
136116,6.727227,-84.24029,-35.93514,0,3267,190587
136117,6.998827,-87.33903,-38.421158,0,3400,190587
136118,7.276761,-90.44857,-40.892838,0,3533,190587
136119,7.562249,-93.56969,-43.34904,0,3667,190587
136120,7.781874,-95.91835,-45.180542,0,3767,190587
136121,8.542677,-103.77781,-51.242542,0,4100,190587
136122,8.932373,-107.71587,-54.261597,0,4267,190587
136123,9.563856,-114.0287,-59.075317,0,4533,190587
136124,9.964085,-117.98614,-62.06753,0,4700,190587
136125,10.367554,-121.95361,-65.0459,0,4867,190587
136126,10.77398,-125.93289,-68.00818,0,5033,190587
136127,11.101074,-129.12587,-70.36476,0,5167,190587
136128,11.429823,-132.32857,-72.70802,0,5300,190587
136129,11.760118,-135.54213,-75.036026,0,5433,190587
136130,12.008863,-137.96034,-76.77068,0,5533,190587
136131,12.258436,-140.38629,-78.49449,0,5633,190587
136132,12.508878,-142.8208,-80.20596,0,5733,190587
136133,12.760593,-145.26329,-81.90586,0,5833,190587
136134,13.013713,-147.713,-83.595215,0,5933,190587
136135,13.353204,-150.98953,-85.83231,0,6067,190587
136136,13.694844,-154.27702,-88.05301,0,6200,190587
136137,14.038459,-157.57466,-90.25825,0,6333,190587
136138,14.383952,-160.8819,-92.44888,0,6467,190587
136139,14.731229,-164.19824,-94.62542,0,6600,190587
136140,15.0802,-167.52322,-96.788315,0,6733,190587
136141,15.43084,-170.85677,-98.9379,0,6867,190587
136142,15.783094,-174.19856,-101.0742,0,7000,190587
136143,16.136976,-177.54875,-103.19721,0,7133,190587
136144,16.4925,-180.90726,-105.30657,0,7267,190587
136145,16.84971,-184.27457,-107.40172,0,7400,190587
136146,17.208902,-187.65076,-109.48216,0,7533,190587
136147,17.572025,-191.03386,-111.55058,0,7667,190587
136148,17.847452,-193.5775,-113.09106,0,7767,190587
136149,18.12558,-196.12872,-114.61845,0,7867,190587
136150,18.40629,-198.68973,-116.12876,0,7967,190587
136151,18.59473,-200.40366,-117.12418,0,8033,190587
136152,18.784035,-202.12347,-118.10927,0,8100,190587
136153,18.974026,-203.84964,-119.08308,0,8167,190587
136154,19.16449,-205.58228,-120.04508,0,8233,190587
136155,19.355198,-207.32152,-120.99513,0,8300,190587
136156,19.545925,-209.06718,-121.93333,0,8367,190587
136157,19.73646,-210.81903,-122.86004,0,8433,190587
136158,19.926626,-212.57649,-123.77599,0,8500,190587
136159,20.11628,-214.33919,-124.68204,0,8567,190587
136160,20.399563,-216.99178,-126.02457,0,8667,190587
136161,20.681252,-219.65309,-127.35006,0,8767,190587
136162,20.961739,-222.32193,-128.6605,0,8867,190587
136163,21.241476,-224.9975,-129.95743,0,8967,190587
136164,21.5207,-227.6792,-131.24173,0,9067,190587
136165,21.7996,-230.3666,-132.51411,0,9167,190587
136166,22.078342,-233.0595,-133.77486,0,9267,190587
136167,22.35705,-235.75777,-135.02396,0,9367,190587
136168,22.635864,-238.46153,-136.2612,0,9467,190587
136169,22.914907,-241.1709,-137.48622,0,9567,190587
136170,23.194283,-243.88602,-138.69821,0,9667,190587
136171,23.474152,-246.60732,-139.89621,0,9767,190587
136172,23.754642,-249.3352,-141.07886,0,9867,190587
136173,24.035946,-252.07042,-142.24438,0,9967,190587
136174,24.318272,-254.81369,-143.39034,0,10067,190587
136175,24.507181,-256.64767,-144.14189,0,10133,190587
136176,24.696777,-258.48627,-144.88188,0,10200,190587
136177,24.887163,-260.33,-145.60883,0,10267,190587
136178,25.078512,-262.1797,-146.32024,0,10333,190587
136179,25.270931,-264.03717,-147.01042,0,10400,190587
136180,25.464342,-265.90375,-147.67555,0,10467,190587
136181,25.65866,-267.77866,-148.31665,0,10533,190587
136182,25.853817,-269.66104,-148.93481,0,10600,190587
136183,26.14797,-272.49768,-149.82153,0,10700,190587
136184,26.34491,-274.39627,-150.3875,0,10767,190587
136185,26.542458,-276.30026,-150.93489,0,10833,190587
136186,26.74054,-278.20908,-151.46523,0,10900,190587
136187,26.939081,-280.12198,-151.9801,0,10967,190587
136188,27.138044,-282.03854,-152.48134,0,11033,190587
136189,27.43709,-284.91864,-153.21242,0,11133,190587
136190,28.136166,-291.6492,-154.87654,0,11367,190587
136191,28.335627,-293.56924,-155.36388,0,11433,190587
136192,28.534702,-295.48578,-155.8651,0,11500,190587
136193,28.833673,-298.36685,-156.59229,0,11600,190587
136194,29.033718,-300.29593,-157.04219,0,11667,190587
136195,29.134165,-301.26425,-157.25017,0,11700,190587
136196,29.23502,-302.2354,-157.44409,0,11733,190587
136197,29.336334,-303.20926,-157.62411,0,11767,190587
136198,30.259481,-311.99408,-159.12215,0,12067,190587
136199,30.569723,-314.92545,-159.60161,0,12167,190587
136200,30.880823,-317.85977,-160.06158,0,12267,190587
136201,31.192606,-320.79736,-160.50017,0,12367,190587
136202,31.400778,-322.7577,-160.77908,0,12433,190587
136203,31.60917,-324.7197,-161.04562,0,12500,190587
136204,31.817762,-326.68353,-161.29788,0,12567,190587
136205,32.026585,-328.64948,-161.53313,0,12633,190587
136206,32.236137,-330.61752,-161.74982,0,12700,190587
136207,32.44631,-332.58713,-161.95024,0,12767,190587
136208,32.656883,-334.55814,-162.13669,0,12833,190587
136209,32.973053,-337.51663,-162.39415,0,12933,190587
136210,33.28895,-340.477,-162.62946,0,13033,190587
136211,33.603813,-343.43878,-162.84705,0,13133,190587
136212,34.635212,-353.31696,-163.52324,0,13467,190587
136213,34.837685,-355.29465,-163.62996,0,13533,190587
136214,35.03902,-357.27417,-163.69904,0,13600,190587
136215,35.13933,-358.26443,-163.71637,0,13633,190587
136216,35.239456,-359.25488,-163.72144,0,13667,190587
136217,35.339405,-360.2453,-163.7142,0,13700,190587
136218,35.439213,-361.23557,-163.69499,0,13733,190587
136219,35.638927,-363.2153,-163.62779,0,13800,190587
136220,35.839085,-365.1938,-163.5306,0,13867,190587
136221,36.038906,-367.17062,-163.4036,0,13933,190587
136222,36.237644,-369.14545,-163.24799,0,14000,190587
136223,36.43472,-371.1183,-163.06606,0,14067,190587
136224,36.726295,-374.07364,-162.75017,0,14167,190587
136225,36.917664,-376.0414,-162.51552,0,14233,190587
136226,37.10654,-378.00754,-162.26509,0,14300,190587
136227,37.2925,-379.97208,-162.00128,0,14367,190587
136228,37.474697,-381.9354,-161.72504,0,14433,190587
136229,37.743324,-384.87784,-161.29057,0,14533,190587
136230,38.008907,-387.8173,-160.8345,0,14633,190587
136231,38.27358,-390.75354,-160.35808,0,14733,190587
136232,38.539127,-393.68637,-159.86116,0,14833,190587
136233,38.80724,-396.61526,-159.34285,0,14933,190587
136234,38.988285,-398.56528,-158.98433,0,15000,190587
136235,39.171913,-400.5129,-158.61433,0,15067,190587
136236,39.358875,-402.45773,-158.2314,0,15133,190587
136237,39.54879,-404.39764,-157.82576,0,15200,190587
136238,39.74051,-406.33218,-157.39583,0,15267,190587
136239,39.933704,-408.26242,-156.94803,0,15333,190587
136240,40.128212,-410.18945,-156.48679,0,15400,190587
136241,40.42218,-413.0756,-155.77766,0,15500,190587
136242,41.219612,-420.76404,-153.8606,0,15767,190587
136243,41.423203,-422.6905,-153.40096,0,15833,190587
136244,41.52611,-423.65604,-153.1817,0,15867,190587
136245,41.63012,-424.6242,-152.97508,0,15900,190587
136246,41.84473,-426.56506,-152.58646,0,15967,190587
136247,42.076042,-428.499,-152.17397,0,16033,190587
136248,42.203983,-429.46036,-151.94943,0,16067,190587
136249,42.349903,-430.41235,-151.6981,0,16100,190587
136250,42.542595,-431.33383,-151.37733,0,16133,190587
136251,42.700928,-432.2161,-151.51118,0,16167,190587
136252,43.123394,-435.77213,-153.25241,0,16300,190587
136253,43.863014,-442.00085,-156.2879,0,16533,190587
136254,44.286125,-445.56863,-158.00485,0,16667,190587
136255,44.603806,-448.25082,-159.27922,0,16767,190587
136256,44.921875,-450.94046,-160.53749,0,16867,190587
136257,45.134224,-452.73907,-161.36458,0,16933,190587
136258,45.453888,-455.44418,-162.58882,0,17033,190587
136259,45.6679,-457.25357,-163.3916,0,17100,190587
136260,45.882343,-459.0696,-164.17891,0,17167,190587
136261,46.096836,-460.89355,-164.94788,0,17233,190587
136262,46.31094,-462.72537,-165.69783,0,17300,190587
136263,46.524334,-464.56424,-166.43062,0,17367,190587
136264,47.265682,-471.021,-168.94434,0,17600,190587
136265,47.476597,-472.87198,-169.64664,0,17667,190587
136266,47.68732,-474.72964,-170.33119,0,17733,190587
136267,47.792637,-475.66147,-170.66544,0,17767,190587
136268,48.003216,-477.53137,-171.31581,0,17833,190587
136269,48.213734,-479.41006,-171.94022,0,17900,190587
136270,48.42421,-481.2977,-172.5373,0,17967,190587
136271,48.63472,-483.19385,-173.10664,0,18033,190587
136272,48.951653,-486.05084,-173.91655,0,18133,190587
136273,49.163383,-487.9615,-174.43463,0,18200,190587
136274,49.375145,-489.8757,-174.93942,0,18267,190587
136275,49.6924,-492.75223,-175.67693,0,18367,190587
136276,50.008614,-495.6335,-176.396,0,18467,190587
136277,50.42749,-499.48068,-177.3338,0,18600,190587
136278,50.84151,-503.3323,-178.25534,0,18733,190587
136279,51.347893,-508.15094,-179.39548,0,18900,190587
136280,51.742657,-512.0099,-180.29419,0,19033,190587
136281,52.03438,-514.908,-180.95341,0,19133,190587
136282,52.32378,-517.8106,-181.59402,0,19233,190587
136283,52.516087,-519.7486,-182.00774,0,19300,190587
136284,52.708416,-521.68933,-182.40822,0,19367,190587
136285,52.901264,-523.63324,-182.79297,0,19433,190587
136286,53.095196,-525.5806,-183.15889,0,19500,190587
136287,53.290524,-527.53204,-183.50246,0,19567,190587
136288,53.48576,-529.4875,-183.82143,0,19633,190587
136289,53.680725,-531.4471,-184.11502,0,19700,190587
136290,53.875595,-533.41016,-184.38365,0,19767,190587
136291,54.16823,-536.3602,-184.74434,0,19867,190587
136292,54.363922,-538.3295,-184.96208,0,19933,190587
136293,54.560413,-540.3001,-185.16751,0,20000,190587
136294,55.356796,-548.1858,-185.94534,0,20267,190587
136295,55.658863,-551.14484,-186.21219,0,20367,190587
136296,55.860817,-553.11884,-186.3755,0,20433,190587
136297,56.063057,-555.09393,-186.5241,0,20500,190587
136298,56.26542,-557.0702,-186.65515,0,20567,190587
136299,56.467754,-559.0478,-186.76576,0,20633,190587
136300,56.568848,-560.037,-186.81238,0,20667,190587
136301,56.770794,-562.0163,-186.88605,0,20733,190587
136302,56.972942,-563.99646,-186.93231,0,20800,190587
136303,57.176014,-565.97687,-186.95264,0,20867,190587
136304,57.37956,-567.95746,-186.94829,0,20933,190587
136305,57.684624,-570.92786,-186.90132,0,21033,190587
136306,57.88711,-572.9078,-186.84848,0,21100,190587
136307,58.188503,-575.87726,-186.74762,0,21200,190587
136308,58.682705,-580.8263,-186.55438,0,21367,190587
136309,58.877495,-582.8057,-186.46596,0,21433,190587
136310,59.16753,-585.77405,-186.31061,0,21533,190587
136311,59.45568,-588.7415,-186.13821,0,21633,190587
136312,60.02758,-594.67566,-185.77165,0,21833,190587
136313,60.597466,-600.61066,-185.41585,0,22033,190587
136314,60.881416,-603.57947,-185.26033,0,22133,190587
136315,61.070732,-605.5595,-185.17256,0,22200,190587
136316,61.260334,-607.54,-185.09702,0,22267,190587
136317,61.544712,-610.5114,-185.00291,0,22367,190587
136318,62.292908,-618.43744,-184.79979,0,22633,190587
136319,62.474678,-620.4191,-184.73817,0,22700,190587
136320,62.653008,-622.40063,-184.66182,0,22767,190587
136321,62.91463,-625.37256,-184.52895,0,22867,190587
136322,63.16913,-628.3445,-184.38031,0,22967,190587
136323,63.41524,-631.3161,-184.21317,0,23067,190587
136324,63.57384,-633.2968,-184.08968,0,23133,190587
136325,63.72733,-635.2772,-183.95534,0,23200,190587
136326,63.80281,-636.25934,-183.95323,0,23233,190587
136327,64.11466,-640.055,-185.11574,0,23367,190587
136328,64.26609,-641.95795,-185.6811,0,23433,190587
136329,64.41304,-643.8659,-186.23067,0,23500,190587
136330,64.55503,-645.77924,-186.76268,0,23567,190587
136331,64.83621,-649.61316,-187.80064,0,23700,190587
136332,64.905556,-650.5745,-188.04973,0,23733,190587
136333,64.97117,-651.5389,-188.28766,0,23767,190587
136334,65.15526,-654.441,-188.96812,0,23867,190587
136335,65.33023,-657.34814,-189.62862,0,23967,190587
136336,65.859604,-667.0516,-191.7881,0,24300,190587
136337,66.339554,-675.78815,-193.71431,0,24600,190587
136338,66.623474,-680.64276,-194.77602,0,24767,190587
136339,66.86852,-684.52637,-195.62057,0,24900,190587
136340,67.07022,-687.4388,-196.24992,0,25000,190587
136341,67.29457,-690.3504,-196.87541,0,25100,190587
136342,67.54061,-693.26086,-197.49767,0,25200,190587
136343,67.80629,-696.1706,-198.1158,0,25300,190587
136344,68.08865,-699.0798,-198.72871,0,25400,190587
136345,68.38358,-701.9891,-199.33504,0,25500,190587
136346,68.78658,-705.8699,-200.13048,0,25633,190587
136347,69.08599,-708.7833,-200.71472,0,25733,190587
136348,69.37499,-711.7005,-201.28487,0,25833,190587
136349,69.66804,-714.62134,-201.83424,0,25933,190587
136350,69.96766,-717.5456,-202.36153,0,26033,190587
136351,70.2721,-720.4728,-202.86841,0,26133,190587
136352,71.38454,-731.2171,-204.66641,0,26500,190587
136353,71.48548,-732.19556,-204.81978,0,26533,190587
136354,71.68701,-734.1556,-205.10472,0,26600,190587
136355,71.887794,-736.1198,-205.36098,0,26667,190587
136356,72.188866,-739.0702,-205.71191,0,26767,190587
136357,72.49322,-742.0217,-206.05084,0,26867,190587
136358,72.69582,-743.9912,-206.26059,0,26933,190587
136359,72.89683,-745.96246,-206.45415,0,27000,190587
136360,73.09588,-747.9354,-206.63272,0,27067,190587
136361,73.29299,-749.9096,-206.79878,0,27133,190587
136362,73.58552,-752.87274,-207.02975,0,27233,190587
136363,73.87484,-755.83734,-207.24425,0,27333,190587
136364,74.25473,-759.79236,-207.50784,0,27467,190587
136365,74.630455,-763.74884,-207.75435,0,27600,190587
136366,75.286156,-770.6738,-208.1708,0,27833,190587
136367,76.6049,-784.5243,-208.98325,0,28300,190587
