ID,DifficultyID,CumulativeAura,ProcCategoryRecovery,ProcChance,ProcCharges,SpellProcsPerMinuteID,ProcTypeMask[0],ProcTypeMask[1],SpellID
127102,0,0,0,100,0,0,87376,0,14892
127110,0,0,0,101,0,0,0,0,14251
127116,0,0,0,15,0,0,20,0,16574
127124,0,0,0,100,0,0,8,0,15097
127137,0,0,0,100,0,0,40,0,15784
127152,0,0,0,100,2,0,87376,0,16246
127169,0,0,0,35,0,0,20,0,5680
127176,0,0,0,100,1,0,87376,0,14751
127180,0,3,0,101,0,0,0,0,16095
127182,0,20,0,101,0,0,0,0,15976
127201,0,0,0,100,0,0,-2146819416,0,15531
127202,0,0,0,100,0,0,-2146819416,0,15532
127213,0,5,0,101,0,0,0,0,16536
127234,0,0,0,100,0,0,20,0,7807
127242,0,0,1000,33,0,0,131112,0,13983
127246,0,0,8,100,0,0,20,0,15568
127251,0,0,0,100,0,0,2441216,0,18820
127252,0,0,30000,5,0,0,40,0,16620
127253,0,0,0,100,0,0,0,0,16621
127254,0,0,0,101,0,0,0,0,15356
127264,0,0,3000,25,0,0,20,0,15733
127317,0,0,0,101,0,0,0,0,15332
127329,0,0,0,100,0,0,2,0,15336
127332,0,0,0,50,0,0,20,0,16247
127340,0,0,0,101,0,0,0,0,15266
127341,0,0,0,101,0,0,0,0,15267
127357,0,0,0,5,0,0,20,0,16575
127370,0,0,0,100,0,0,87376,0,16240
127382,0,0,0,0,0,0,87376,0,14321
127385,0,0,1000,100,0,0,131112,0,14071
127386,0,0,0,100,0,0,87376,0,16176
127390,0,0,0,2,0,0,680,0,15603
127393,0,3,0,101,0,0,0,0,16001
127396,0,0,0,101,0,0,0,0,16454
127399,0,0,0,33,0,0,20,0,15730
127410,0,0,500,100,0,0,65536,0,30160
127413,0,0,0,8,0,0,20,0,16142
127414,0,0,0,100,0,0,4,0,16177
127422,0,0,0,101,0,0,0,0,15331
127435,0,0,0,101,0,0,1,0,18800
127436,0,0,5000,100,0,0,4,0,15088
127447,0,0,0,100,0,0,87376,0,16235
127465,0,0,0,101,0,0,0,0,15473
127501,0,0,0,100,0,0,87376,0,15363
127505,0,5,0,101,0,0,0,0,15258
127549,0,5,0,101,0,0,0,0,15502
127575,0,0,0,101,0,0,0,0,15487
127596,0,0,0,101,0,0,0,0,15349
127609,0,0,3000,20,0,0,40,0,19449
127639,0,0,4000,25,0,0,20,0,15506
127652,0,0,0,100,0,0,40,0,16092
127661,0,0,0,100,0,0,65536,0,15338
127677,0,0,0,100,0,0,20,0,15277
127678,0,0,0,3,0,0,40,0,16611
127679,0,0,0,3,0,0,40,0,16610
127685,0,0,0,100,0,0,20,0,15346
127691,0,0,0,101,0,0,0,0,15354
127708,0,0,0,101,0,0,0,0,15262
127716,0,0,0,100,0,0,20,0,7806
127734,0,0,8000,10,0,0,20,0,14870
127753,0,0,0,50,0,0,680,0,14531
127773,0,0,500,100,3,0,4,0,16280
127800,0,0,0,101,0,0,0,0,16412
127822,0,0,0,101,0,0,0,0,16413
127825,0,0,8,100,0,0,20,0,16312
127829,0,0,0,100,0,0,0,0,17146
127870,0,0,0,101,0,0,0,0,16406
127872,0,0,1000,100,3,0,40,0,16689
127880,0,0,0,100,0,0,20,0,15978
127881,0,0,0,100,10,0,139944,0,17348
127889,0,5,0,101,0,0,0,0,16168
127893,0,0,500,100,3,0,4,0,16277
127894,0,0,500,100,3,0,4,0,16278
127902,0,0,0,1,0,0,40,0,17350
127907,0,0,0,100,0,0,0,0,16191
127917,0,0,0,100,0,0,-2146819416,0,16487
127923,0,0,0,5,0,0,20,0,18847
127937,0,0,0,100,0,0,-2146819416,0,16566
127948,0,0,0,100,10,0,139944,0,16511
127958,0,0,0,2,0,0,40,0,4070
127963,0,0,0,5,0,0,20,0,17332
127983,0,0,0,100,0,0,20,0,16843
127984,0,0,0,100,0,0,87376,0,16954
127991,0,0,1000,66,0,0,131112,0,14070
128046,0,0,0,100,0,0,0,0,15709
128056,0,0,0,5,0,0,20,0,15599
128074,0,0,0,101,0,0,0,0,15257
128084,0,0,500,100,3,0,4,0,16279
128107,0,0,0,100,0,0,20,0,16615
128111,0,0,500,100,3,0,4,0,16257
128116,0,0,8,100,0,0,20,0,16313
128118,0,0,0,66,0,0,2,0,15335
128133,0,0,0,100,0,0,4,0,16236
128134,0,0,0,100,0,0,4,0,16237
128141,0,0,0,100,1,0,87376,0,16188
128201,0,0,0,5,0,0,20,0,18186
128207,0,25,0,101,0,0,0,0,16791
128216,0,0,0,101,0,0,0,0,15355
128223,0,0,2000,100,0,0,8,0,16792
128227,0,0,0,1,0,0,40,0,15594
128236,0,0,0,101,0,0,0,0,16400
128243,0,0,0,33,0,0,2,0,15270
128248,0,0,0,100,0,0,4,0,16793
128254,0,10,0,101,0,0,0,0,16359
128270,0,3,0,101,0,0,0,0,16953
128321,0,5,0,101,0,0,0,0,16145
128333,0,50,0,101,0,0,0,0,16049
128357,0,0,0,101,0,0,0,0,16415
128369,0,0,8,100,0,0,20,0,16311
128389,0,0,1000,100,3,0,40,0,16813
128399,0,3,0,101,0,0,0,0,16928
128400,0,3,0,101,0,0,0,0,16552
128407,0,0,0,50,0,0,87380,0,16958
128409,0,0,2000,100,0,0,20,0,15600
128437,0,0,1000,100,3,0,40,0,16812
128441,0,0,0,100,0,0,20,0,16283
128442,0,0,0,100,0,0,20,0,16284
128443,0,0,0,100,10,0,139944,0,17347
128446,0,0,0,10,0,0,87376,0,16923
128448,0,0,0,101,0,0,1,0,16878
128494,0,0,0,101,0,0,0,0,18199
128495,0,0,0,101,0,0,0,0,18200
128558,0,0,0,100,0,0,40,0,16624
128559,0,3,0,101,0,0,0,0,15475
128560,0,0,0,100,0,0,139936,0,16146
128575,0,0,0,100,0,0,8,0,16550
128579,0,3,0,101,0,0,0,0,16427
128594,0,0,0,100,0,0,17408,0,17107
128595,0,0,0,100,0,0,17408,0,17108
128602,0,0,0,25,0,0,20,0,16428
128605,0,100,0,101,0,0,0,0,17745
128620,0,0,0,100,0,0,2424832,0,15286
128637,0,0,0,100,1,0,69632,0,16166
128647,0,3,0,101,0,0,0,0,16871
128689,0,0,0,101,0,0,0,0,17183
128705,0,0,0,100,0,0,20,0,16282
128706,0,0,0,15,0,0,87376,0,16924
128708,0,0,0,100,0,0,680,0,17014
128711,0,0,9000,10,0,0,40,0,15876
128720,0,0,10000,5,0,0,20,0,15852
128737,0,0,0,3,0,0,20,0,16800
128750,0,0,0,15,0,0,20,0,15849
128759,0,0,0,100,0,0,-2146819416,0,16492
128762,0,0,0,100,0,0,87380,0,16961
128774,0,3,0,101,0,0,0,0,17158
128781,0,3,0,101,0,0,0,0,15860
128784,0,5,0,101,0,0,0,0,17281
128819,0,0,0,100,0,0,17408,0,17106
128854,0,0,0,33,0,0,87376,0,16880
128855,0,0,0,100,0,0,0,0,16402
128856,0,0,0,101,0,0,0,0,16403
128862,0,0,0,50,0,0,87376,0,16952
128898,0,0,0,15,0,0,20,0,17010
128906,0,0,0,101,0,0,0,0,17148
128910,0,0,0,100,0,0,20,0,16256
128932,0,0,0,101,0,0,0,0,16393
128936,0,0,0,101,0,0,0,0,17153
128937,0,0,0,3,0,0,40,0,17154
128963,0,0,0,5,0,0,40,0,18146
128974,0,0,0,100,0,0,20,0,16281
128979,0,3,0,101,0,0,0,0,17315
128995,0,0,0,101,0,0,0,0,16914
129005,0,0,0,100,0,0,-2146819416,0,16489
129009,0,5,0,101,0,0,0,0,17052
129052,0,0,0,101,0,0,0,0,17196
129092,0,0,0,50,0,0,87376,0,18119
129110,0,0,0,101,0,0,0,0,17402
129115,0,0,0,101,0,0,0,0,17401
129117,0,0,0,100,0,0,87376,0,18120
129142,0,0,0,101,0,0,0,0,16401
129165,0,0,0,100,0,0,680,0,17495
129170,0,0,0,101,0,0,0,0,17504
129174,0,0,0,1,0,0,40,0,18097
129184,0,0,0,5,0,0,20,0,18152
129191,0,0,0,101,0,0,0,0,17407
129198,0,0,500,100,0,0,87376,0,16164
129206,0,0,0,101,0,0,0,0,18082
129211,0,0,0,100,0,0,-2146819416,0,18099
129222,0,0,0,100,0,0,0,0,17510
129223,0,0,0,101,0,0,0,0,17511
129234,0,0,0,1,0,0,20,0,16982
129246,0,99,0,101,0,0,0,0,18210
129259,0,100,0,101,0,0,0,0,18270
129262,0,0,0,100,0,0,87376,0,17803
129268,0,0,0,101,0,0,0,0,18105
129270,0,0,6000,4,0,0,2424832,0,18095
129297,0,0,0,101,0,0,0,0,17629
129304,0,0,0,100,0,0,40,0,18100
129347,0,0,0,5,0,0,87376,0,16850
129376,0,0,0,20,0,0,87376,0,17793
129406,0,0,0,101,0,0,0,0,18223
129415,0,0,0,101,0,0,0,0,18202
129438,0,0,0,100,0,0,81924,0,16864
129446,0,0,0,101,0,0,1,0,17670
129450,0,3,0,101,0,0,0,0,16866
129451,0,0,0,101,0,0,0,0,17292
129475,0,5,0,101,0,0,0,0,17963
129478,0,0,0,101,0,0,0,0,18077
129480,0,0,0,100,1,0,87376,0,17116
129494,0,0,0,101,0,0,0,0,18106
129498,0,0,0,101,0,0,0,0,18093
129524,0,5,0,101,0,0,0,0,18070
129529,0,0,1000,100,3,0,40,0,17329
129536,0,0,0,101,0,0,0,0,18078
129538,0,0,0,100,4,0,139808,0,17364
129557,0,0,6000,2,0,0,2424832,0,18094
129558,0,0,0,100,0,0,0,0,17506
129564,0,0,0,100,0,0,0,0,18088
129567,0,0,0,101,0,0,0,0,18197
129575,0,0,0,101,0,0,0,0,18203
129581,0,0,0,101,0,0,0,0,17925
129587,0,0,0,101,0,0,0,0,16857
129604,0,0,1000,100,3,0,40,0,16811
129608,0,0,0,101,0,0,0,0,17505
129616,0,0,1000,100,3,0,40,0,16810
129623,0,0,0,40,0,0,87376,0,17796
129663,0,0,0,100,1,0,87376,0,18708
129687,0,0,0,50,0,0,4,0,17688
129709,0,10,0,101,0,0,0,0,20667
129751,0,100,0,101,0,0,0,0,19397
129803,0,0,0,101,0,0,40,0,18634
129841,0,0,0,100,1,0,87376,0,16870
129848,0,0,1000,100,0,0,87376,0,18189
129917,0,0,0,100,0,0,1048576,0,19386
129918,0,0,0,101,0,0,0,0,18425
129920,0,0,0,100,3,0,4,0,17687
129921,0,0,0,40,0,0,40,0,17690
129927,0,0,0,3,0,0,680,0,19409
129994,0,0,0,100,0,0,139944,0,18499
130002,0,0,0,100,0,0,65536,0,18096
130003,0,0,0,101,0,0,0,0,18108
130013,0,0,0,10,0,0,20,0,18542
130019,0,0,0,101,0,0,0,0,18173
130045,0,0,0,100,1,0,87376,0,21887
130048,0,0,0,5,0,0,20,0,18979
130069,0,0,0,1,0,0,40,0,18799
130083,0,0,0,101,0,0,0,0,18652
130120,0,0,0,101,0,0,0,0,17941
130129,0,0,0,100,1,0,139936,0,23920
130135,0,0,0,101,0,0,0,0,17624
130155,0,0,0,101,0,0,0,0,18208
130156,0,500,0,101,0,0,0,0,18209
130157,0,0,0,101,0,0,0,0,18657
130171,0,0,0,101,0,0,0,0,17626
130172,0,0,0,101,0,0,0,0,18658
130188,0,0,0,100,0,0,-2146819416,0,17928
130199,0,0,0,101,0,0,0,0,21141
130242,0,0,0,101,0,0,0,0,18075
130289,0,0,0,100,0,0,0,0,19821
130290,0,10,0,101,0,0,0,0,19448
130326,0,0,30000,100,0,0,2,0,18983
130354,0,0,0,101,0,0,0,0,19676
130355,0,0,0,101,0,0,0,0,19686
130374,0,0,0,100,0,0,2428928,32,19387
130396,0,0,0,101,0,0,0,0,17627
130397,0,0,0,101,0,0,0,0,17628
130425,0,99,0,101,0,0,0,0,26476
130435,0,0,0,100,0,0,65536,0,18073
130457,0,0,0,101,0,0,0,0,17926
130458,0,0,0,100,0,0,2428928,32,19388
130494,0,0,3000,100,0,0,20,0,19194
130496,0,0,0,100,0,0,2428928,32,19184
130567,0,0,0,101,0,0,0,0,19679
130586,0,0,0,100,5,0,4,0,18765
130589,0,0,0,101,0,0,0,0,17483
130605,0,0,0,101,0,0,0,0,19306
130608,0,0,0,101,0,0,0,0,18469
130612,0,0,0,100,0,0,4,0,20725
130641,0,0,0,100,0,0,-2146819416,0,18802
130645,0,0,0,101,0,0,0,0,18647
130647,0,0,0,101,0,0,0,0,19755
130663,0,0,0,3,0,0,40,0,18815
130664,0,0,0,1,0,0,40,0,18816
130675,0,0,0,100,0,0,-2146819416,0,19973
130676,0,0,0,100,0,0,0,0,18656
130683,0,0,0,80,0,0,87376,0,17802
130685,0,0,0,100,0,0,0,0,17484
130687,0,0,0,100,0,0,-2146819416,0,19974
130689,0,0,0,101,0,0,0,0,18633
130699,0,5,0,101,0,0,0,0,19652
130720,0,3,0,101,0,0,0,0,18958
130735,0,0,3000,25,0,0,20,0,19818
130737,0,0,0,101,0,0,0,0,18796
130741,0,0,0,100,1,0,81920,0,20216
130753,0,0,0,60,0,0,87376,0,17801
130841,0,0,0,10,0,0,20,0,18167
130852,0,0,0,101,0,0,0,0,19503
130898,0,0,0,100,0,0,69972,0,20049
130900,0,0,0,100,0,0,0,0,19776
130901,0,3,0,101,0,0,0,0,20053
130902,0,0,0,100,0,0,20,0,20375
130906,0,10,0,101,0,0,0,0,19463
130932,0,0,0,100,1,0,20,0,19577
130954,0,10,0,101,0,0,0,0,19631
130959,0,0,0,101,0,0,40,0,19723
130964,0,10,0,101,0,0,0,0,19771
130976,0,0,0,100,0,0,20,0,20166
130997,0,0,0,101,0,0,40,0,18907
131024,0,0,0,100,0,0,-2146819416,0,19971
131037,0,0,0,100,0,0,87376,0,20235
131041,0,0,0,101,0,0,0,0,20586
131047,0,0,0,101,0,0,0,0,20066
131063,0,0,0,100,0,0,-2146819416,0,19970
131067,0,0,0,100,0,0,139944,0,20185
131072,0,0,0,100,0,0,20,0,20154
131094,0,5,0,101,0,0,0,0,19654
131097,0,5,0,101,0,0,0,0,19635
131113,0,5,0,101,0,0,0,0,19653
131125,0,20,0,101,0,0,0,0,20512
131128,0,3,0,101,0,0,0,0,19450
131132,0,3,0,101,0,0,0,0,20050
131147,0,3,0,101,0,0,0,0,20052
131158,0,0,0,100,0,0,-2146819416,0,19725
131171,0,0,3000,50,0,0,20,0,18943
131173,0,0,3000,100,0,0,20,0,19362
131186,0,0,0,100,0,0,-2146819416,0,19134
131199,0,0,3000,10,0,0,20,0,19817
131215,0,10,0,101,0,0,0,0,19516
131217,0,0,0,101,0,0,0,0,20253
131245,0,0,3500,50,3,0,139944,0,19514
131253,0,0,0,100,0,0,20,0,20165
131270,0,0,0,101,0,0,0,0,19685
131277,0,0,0,101,0,0,0,0,19684
131284,0,0,0,101,0,0,0,0,19597
131305,0,0,0,101,0,0,0,0,19680
131308,0,0,0,100,0,0,2,0,20577
131335,0,0,0,101,0,0,0,0,19681
131336,0,0,0,101,0,0,0,0,19682
131353,0,0,0,101,0,0,0,0,19683
131391,0,0,0,100,0,0,-2146819416,0,19975
131398,0,0,0,100,0,0,20,0,20164
131411,0,0,0,100,0,0,17408,0,20215
131445,0,0,0,101,0,0,0,0,19482
131453,0,0,0,100,8,0,680,0,20928
131468,0,0,0,101,0,0,0,0,21183
131469,0,0,0,101,0,0,87376,0,21229
131475,0,0,0,100,0,0,20,0,21084
131487,0,0,0,101,0,0,0,0,21159
131496,0,0,0,101,0,0,0,0,20615
131500,0,0,0,100,5,0,680,0,20128
131502,0,3,0,101,0,0,0,0,21153
131505,0,0,0,10,0,0,680,0,20127
131510,0,0,0,20,0,0,17408,0,20210
131564,0,0,0,100,0,0,87376,0,20500
131565,0,0,0,101,0,0,87376,0,20501
131570,0,0,0,100,0,0,139944,0,20186
131602,0,0,0,101,0,0,0,0,19677
131603,0,0,0,101,0,0,0,0,19678
131610,0,0,10000,100,0,0,2,0,21185
131628,0,0,0,100,0,0,0,0,20726
131659,0,0,0,100,0,0,87376,0,20234
131666,0,50,0,101,0,0,0,0,20542
131679,0,0,0,100,0,0,4,0,20891
131725,0,0,0,101,0,0,0,0,20614
131749,0,0,0,40,0,0,17408,0,20212
131756,0,0,0,100,0,0,69972,0,20057
131763,0,0,0,100,0,0,2,0,21053
131768,0,0,0,100,0,0,69972,0,20056
131792,0,5,0,101,0,0,0,0,20243
131798,0,5,0,101,0,0,0,0,21055
131800,0,0,0,6,0,0,139944,0,20181
131815,0,3,0,101,0,0,0,0,21067
131844,0,0,0,100,0,0,-2146819416,0,19972
131857,0,0,0,4,0,0,139944,0,20179
131858,0,0,0,8,0,0,139944,0,20180
131868,0,0,0,10,0,0,139944,0,20182
131899,0,0,0,5,0,0,8,0,20705
131935,0,0,0,100,5,0,680,0,20131
131969,0,10,0,101,0,0,0,0,21307
131977,0,0,0,100,0,0,20,0,20810
131988,0,3,0,101,0,0,0,0,21971
131989,0,0,0,0,0,0,87376,0,21977
131997,0,0,0,10,0,0,680,0,20130
131998,0,0,0,100,5,0,680,0,20132
132022,0,0,0,100,0,0,-2146819416,0,21063
132026,0,3,0,101,0,0,0,0,23379
132029,0,0,0,101,0,0,0,0,21151
132039,0,0,0,100,0,0,69908,0,19591
132046,0,0,0,101,0,0,87376,0,21228
132047,0,0,0,0,0,0,1,0,21163
132057,0,0,0,60,0,0,17408,0,20213
132058,0,0,0,80,0,0,17408,0,20214
132067,0,0,0,100,0,0,0,0,20425
132079,0,5,0,101,0,0,0,0,21081
132081,0,10,0,101,0,0,0,0,21086
132085,0,0,0,100,0,0,20,0,22835
132095,0,100,0,101,0,0,0,0,22442
132112,0,3,0,101,0,0,0,0,20629
132132,0,0,0,5,0,0,20,0,21061
132155,0,0,0,10,0,0,65536,0,21978
132168,0,0,0,2,0,0,139944,0,20177
132169,0,0,1000,100,4,0,4,0,20178
132172,0,0,0,2,0,0,40,0,21893
132215,0,0,0,100,0,0,0,0,22008
132227,0,0,0,101,0,0,0,0,20549
132247,0,8,0,0,0,0,0,0,20481
132262,0,0,0,1,0,0,40,0,20847
132264,0,50,0,101,0,0,0,0,23619
132274,0,0,0,101,0,0,0,0,21961
132314,0,0,0,101,0,0,0,0,20910
132323,0,5,0,0,0,0,0,0,22284
132333,0,0,0,100,0,0,40,0,20911
132334,0,0,0,20,0,0,4,0,21882
132372,0,0,0,10,0,0,680,0,20135
132375,0,0,0,10,0,0,65536,0,22007
132399,0,0,3000,25,0,0,40,0,23378
132432,0,0,0,100,8,0,680,0,20925
132447,0,0,0,101,0,0,1,0,21187
132453,0,0,0,1,0,0,1048576,0,21334
132457,0,0,0,100,1,0,87376,0,21091
132469,0,0,0,75,0,0,20,0,21645
132475,0,10,0,101,0,0,0,0,21047
132484,0,0,0,100,20,0,40,0,20230
132492,0,0,0,1,0,0,20,0,20884
132539,0,0,0,101,0,0,0,0,20559
132543,0,0,0,15,0,0,20,0,21788
132568,0,0,0,15,0,0,20,0,21080
132587,0,0,0,101,0,0,87376,0,21230
132614,0,0,0,0,0,0,1048576,0,21959
132635,0,0,0,100,0,0,20,0,21747
132663,0,50,0,101,0,0,0,0,23402
132671,0,0,0,101,0,0,0,0,20560
132681,0,0,0,25,0,0,20,0,21841
132723,0,0,0,20,0,0,87376,0,21890
132752,0,0,0,100,0,0,0,0,20893
132759,0,0,0,101,0,0,0,0,21952
132763,0,0,0,20,0,0,1048576,0,21838
132771,0,0,0,101,0,0,87376,0,21879
132797,0,20,0,101,0,0,0,0,21687
132803,0,0,0,50,0,0,20,0,21911
132815,0,0,1000,100,0,0,680,0,22618
132824,0,0,0,101,0,0,0,0,21949
132825,0,5,0,101,0,0,0,0,22433
132843,0,0,3500,25,20,0,139944,0,20545
132858,0,0,0,101,0,0,0,0,22639
132879,0,0,1000,50,0,0,680,0,22620
132890,0,0,0,100,0,0,0,0,22641
132914,0,0,0,2,0,0,40,0,21969
132922,0,0,0,4,0,0,81920,0,27774
132923,0,0,0,100,8,0,680,0,20927
132938,0,1,0,101,0,0,0,0,22959
132961,0,0,0,100,0,0,34816,0,23333
132971,0,0,5000,50,0,0,40,0,21853
132977,0,0,0,100,0,0,34816,0,23335
132982,0,0,0,2,0,0,81920,0,23688
132994,0,5,0,101,0,0,0,0,22426
133009,0,0,0,101,0,0,0,0,20909
133041,0,0,0,2,0,0,40,0,21897
133078,0,0,0,101,0,0,0,0,21162
133091,0,10,0,101,0,0,0,0,23016
133093,0,0,0,100,0,0,40,0,22438
133113,0,0,0,100,0,0,0,0,22168
133141,0,0,0,100,0,0,-2146819416,0,22645
133142,0,0,0,100,0,0,0,0,22646
133165,0,3,0,101,0,0,0,0,22638
133184,0,0,0,101,0,0,87376,0,21972
133185,0,20,0,101,0,0,0,0,22420
133210,0,0,0,100,0,0,20,0,23686
133219,0,10,0,101,0,0,0,0,23315
133239,0,3,0,101,0,0,0,0,22412
133240,0,0,0,25,0,0,20,0,22413
133251,0,3,0,101,0,0,0,0,23862
133279,0,0,0,100,0,0,1048576,0,24133
133288,0,0,240000,1,0,0,340,0,24256
133324,0,0,0,25,0,0,16384,0,23551
133325,0,0,3500,100,3,0,139944,0,23552
133330,0,0,0,101,0,0,680,0,23781
133340,0,0,0,100,0,0,40,0,23340
133353,0,0,0,15,0,0,87376,0,23695
133387,0,0,0,100,0,0,16,0,26107
133395,0,0,120000,1,0,0,4,0,22648
133406,0,0,0,100,0,0,40,0,23394
133408,0,0,0,101,0,0,20,0,23581
133454,0,0,0,101,0,0,0,0,23620
133474,0,0,0,101,0,0,0,0,20882
133482,0,0,0,15,0,0,20,0,23771
133572,0,0,0,100,0,0,20,0,23689
133590,0,0,0,100,0,0,1048576,0,24132
133591,0,50,0,101,0,0,0,0,24701
133598,0,0,0,101,0,0,1,0,22820
133609,0,0,0,100,0,0,20,0,23867
133611,0,0,1000,25,0,0,16384,0,23572
133626,0,5,0,0,0,0,0,0,22558
133632,0,0,0,100,1,0,40,0,23547
133633,0,0,0,4,0,0,680,0,23548
133682,0,0,0,101,0,0,1,0,22817
133716,0,0,0,100,0,0,40,0,22857
133747,0,0,0,101,0,0,1,0,22818
133766,0,50,0,101,0,0,0,0,23341
133787,0,0,0,100,0,0,0,0,23268
133834,0,0,0,100,0,0,0,0,23684
133892,0,500,0,101,0,0,0,0,22735
133895,0,50,0,101,0,0,0,0,23155
133943,0,0,0,101,1,0,2429268,0,24450
133947,0,99,0,101,0,0,0,0,25991
133957,0,6,0,101,0,0,0,0,24818
133959,0,3,0,101,0,0,0,0,24011
133990,0,0,0,100,1,0,2429268,0,24453
134000,0,99,0,101,0,0,0,0,24312
134029,0,0,0,100,0,0,680,0,23780
134055,0,0,0,101,0,0,0,0,24858
134069,0,5,0,101,0,0,0,0,22713
134077,0,0,0,101,0,0,0,0,24423
134083,0,3,0,101,0,0,0,0,24049
134096,0,0,0,100,0,0,0,0,24212
134137,0,20,0,101,0,0,0,0,24323
134153,0,0,0,100,0,0,20,0,23602
134154,0,0,0,101,0,0,0,0,23603
134183,0,3,0,101,0,0,0,0,22937
134190,0,20,0,101,0,0,0,0,24322
134195,0,0,0,101,0,0,0,0,24394
134196,0,0,0,101,0,0,0,0,24388
134251,0,10,0,101,0,0,0,0,23316
134272,0,5,0,101,0,0,0,0,24339
134285,0,0,0,100,3,0,20,0,23885
134380,0,0,0,100,0,0,70656,0,24905
134394,0,5,0,101,0,0,0,0,23461
134402,0,0,0,101,1,0,87376,0,24389
134409,0,0,3500,100,3,0,139944,0,24398
134443,0,10,0,101,0,0,0,0,24063
134477,0,0,0,100,1,0,87376,0,23721
134496,0,0,0,2,0,0,20,0,23863
134504,0,0,0,40,0,0,20,0,24187
134513,0,0,0,100,0,0,320,0,23578
134542,0,0,0,100,0,0,0,0,23952
134544,0,3,0,101,0,0,0,0,24099
134576,0,5,0,101,0,0,0,0,25424
134604,0,5,0,101,0,0,0,0,25349
134614,0,0,0,101,0,0,0,0,25174
134619,0,12,0,100,0,0,87376,0,24659
134620,0,0,0,100,0,0,340,0,24661
134621,0,20,0,101,0,0,0,0,24662
134645,0,0,0,101,0,0,0,0,24974
134651,0,0,0,101,0,0,0,0,25306
134724,0,5,0,101,0,0,0,0,27673
134729,0,10,0,101,0,0,0,0,24611
134741,0,3,0,101,0,0,0,0,25497
134805,0,10,0,101,0,0,0,0,24097
134851,0,3,0,101,0,0,0,0,24688
134857,0,0,0,101,0,0,0,0,26036
134858,0,0,0,101,0,0,0,0,26034
134899,0,0,0,100,0,0,20,0,24051
134906,0,0,0,100,0,0,680,0,24574
134930,0,9,0,101,0,0,0,0,28679
134938,0,99,0,101,0,0,0,0,24839
134939,0,0,0,101,0,0,0,0,24577
134965,0,0,0,101,1,0,40,0,24844
134970,0,20,0,101,0,0,0,0,24590
134987,0,0,0,101,1,0,20,0,24353
134988,0,0,0,100,0,0,0,0,24893
135000,0,0,0,101,0,0,0,0,24578
135001,0,0,0,101,0,0,0,0,24579
135002,0,0,0,30,0,0,0,0,25351
135024,0,0,0,100,0,0,65536,0,26128
135053,0,0,0,5,0,0,1020,0,24596
135067,0,0,0,20,0,0,65536,0,26119
135069,0,0,0,100,0,0,65536,0,26123
135090,0,0,0,101,0,0,0,0,25304
135144,0,0,0,101,1,0,2429268,0,24452
135150,0,20,0,101,0,0,0,0,24317
135158,0,10,0,101,0,0,0,0,24575
135197,0,0,0,100,0,0,40,0,24949
135276,0,1,0,101,0,0,0,0,26077
135277,0,0,0,101,1,0,40,0,25011
135288,0,1,0,101,0,0,0,0,26121
135289,0,0,0,100,0,0,139808,0,25759
135290,0,0,0,100,0,0,139808,0,25760
135294,0,0,0,101,1,0,40,0,25008
135295,0,0,0,101,1,0,40,0,25010
135306,0,0,0,5,0,0,65536,0,25906
135329,0,0,0,5,0,0,40,0,25023
135342,0,0,0,100,0,0,4,0,27498
135382,0,0,3500,50,3,0,139944,0,25020
135400,0,10,0,101,0,0,0,0,28682
135406,0,0,0,101,0,0,0,0,25163
135442,0,0,0,0,0,0,87376,0,25296
135449,0,0,0,100,0,0,4,0,25160
135492,0,0,0,100,0,0,-2146819416,0,25988
135507,0,0,0,100,0,0,69972,0,26016
135512,0,0,0,20,0,0,256,0,26135
135521,0,5,0,101,0,0,0,0,26052
135522,0,5,0,101,0,0,0,0,26053
135544,0,3,0,101,0,0,0,0,25262
135546,0,0,0,20,0,0,16384,0,26169
135560,0,20,0,101,0,0,0,0,25051
135569,0,5,0,101,0,0,0,0,25645
135570,0,10,0,101,0,0,0,0,25646
135589,0,0,0,101,1,0,40,0,25009
135657,0,0,0,101,0,0,0,0,24975
135658,0,0,0,100,0,0,20,0,25669
135662,0,99,0,101,0,0,0,0,26050
135675,0,5,0,101,0,0,0,0,25605
135704,0,0,0,100,0,0,139808,0,25761
135715,0,0,0,101,0,0,1,0,24752
135730,0,0,0,100,0,0,0,0,25102
135731,0,0,0,20,0,0,16384,0,26174
135763,0,1,0,101,0,0,0,0,25185
135775,0,1,0,101,0,0,0,0,26132
135787,0,0,0,20,0,0,16384,0,26173
135791,0,0,0,101,0,0,0,0,24755
135795,0,5,0,101,0,0,0,0,25651
135803,0,0,0,100,2,0,139936,0,25050
135806,0,3,0,101,0,0,0,0,25053
135807,0,4,0,101,0,0,0,0,26129
135811,0,3,0,101,0,0,0,0,26548
135881,0,0,0,101,0,0,0,0,26489
135883,0,0,0,101,0,0,1024,0,26376
135887,0,99,0,101,0,0,0,0,26419
135893,0,3,0,101,0,0,0,0,26601
135905,0,0,0,100,0,0,139808,0,25762
135913,0,3,0,101,0,0,0,0,26977
135933,0,0,0,101,0,0,1,0,27865
135962,0,0,0,101,0,0,0,0,24976
135963,0,0,0,101,0,0,0,0,24977
135969,0,5,0,101,0,0,0,0,28322
135978,0,0,0,5,0,0,139944,0,27867
135980,0,10,0,101,0,0,0,0,26464
136019,0,0,0,101,0,0,0,0,28272
136039,0,99,0,101,0,0,0,0,30285
136043,0,20,0,101,0,0,0,0,26465
