ID,ChrModelTextureTargetID,MaterialResourcesID
1889,5,112133
1890,5,112134
1891,5,112135
1892,5,112136
1893,5,112147
1894,5,112148
1895,5,112149
1896,5,112150
1897,5,112151
1898,5,112152
1899,5,112153
1900,5,112154
1901,5,112155
1902,5,112167
1903,5,112168
1904,5,112169
1905,5,112170
1906,5,112171
1907,5,112172
1908,5,112173
1909,5,112174
1910,5,112175
1911,5,112187
1912,5,112188
1913,5,112189
1914,5,112190
1915,5,112191
1916,5,112192
1917,5,112193
1918,5,112194
1919,5,112195
1920,5,112207
1921,5,112208
1922,5,112209
1923,5,112210
1924,5,112211
1925,5,112212
1926,5,112213
1927,5,112214
1928,5,112215
1929,5,112227
1930,5,112228
1931,5,112229
1932,5,112230
1933,5,112231
1934,5,112232
1935,5,112233
1936,5,112234
1937,5,112235
1938,5,112117
1939,5,112126
1940,5,112127
1941,5,112247
1942,5,112248
1943,5,112249
1944,5,112250
1945,5,161343
1946,5,112251
1947,5,112252
1948,5,112253
1949,5,112254
1950,5,112137
1951,5,161342
1952,5,112146
1953,5,112264
1954,5,112265
1955,5,112266
1956,5,112267
1957,5,112268
1958,5,112269
1959,5,112270
1960,5,112271
1961,5,112272
1962,5,112276
1963,5,112277
1964,5,112278
1965,5,112279
1966,5,112280
1967,5,112281
1968,5,112282
1969,5,112283
1970,5,112284
1971,5,112288
1972,5,112289
1973,5,112290
1974,5,112291
1975,5,112292
1976,5,112293
1977,5,112294
1978,5,112295
1979,5,112296
1980,5,112300
1981,5,112301
1982,5,112302
1983,5,112303
1984,5,112304
1985,5,112305
1986,5,112306
1987,5,112307
1988,5,112308
1989,5,112309
1990,5,112310
1991,5,112311
1992,5,112312
1993,5,112313
1994,5,112314
1995,5,112315
1996,5,112316
1997,5,112317
1998,5,112318
1999,5,112319
2000,5,112320
2001,5,112321
2002,5,112322
2003,5,112323
2004,5,112324
2005,5,112325
2006,5,112326
2007,5,112327
2008,5,112328
2009,5,112329
2010,5,112330
2011,5,112331
2012,5,112332
2013,5,112333
2014,5,112334
2015,5,112335
2016,5,112336
2017,5,112337
2018,5,112338
2019,5,112339
2020,5,112340
2021,5,112341
2022,5,112342
2023,5,112343
2024,5,112344
2025,5,112345
2026,5,112346
2027,5,112347
2028,5,112348
2029,5,112349
2030,5,112350
2031,5,112351
2032,5,112352
2033,11,174041
2034,11,174042
2035,11,174043
2036,11,174044
2037,11,174045
2038,11,174046
2039,11,174047
2040,11,174048
2041,11,174049
2042,11,174050
2043,11,174051
2044,11,144940
2045,11,144941
2046,11,173894
2047,11,144942
2048,11,144943
2049,11,144944
2050,11,144945
2051,11,144946
2052,11,144947
2053,11,144948
2054,11,144949
2055,10,271502
2056,11,271492
2057,11,144950
2058,11,144951
2059,11,173895
2060,11,144952
2061,11,144953
2062,11,144954
2063,11,144955
2064,11,144956
2065,11,144957
2066,11,144958
2067,11,144959
2068,11,144960
2069,11,144961
2070,11,173896
2071,11,144962
2072,11,144963
2073,11,144964
2074,11,144965
2075,11,144966
2076,11,144967
2077,11,144968
2078,11,144969
2079,11,144970
2080,11,144971
2081,11,173897
2082,11,144972
2083,11,144973
2084,11,144974
2085,11,144975
2086,11,144976
2087,11,144977
2088,11,144978
2089,11,144979
2090,11,144980
2091,11,144981
2092,11,173898
2093,11,144982
2094,11,144983
2095,11,144984
2096,11,144985
2097,11,144986
2098,11,144987
2099,11,144988
2100,11,144989
2101,11,145000
2102,11,145001
2103,11,173900
2104,11,145002
2105,11,145003
2106,11,145004
2107,11,145005
2108,11,145006
2109,11,145007
2110,11,145008
2111,11,145009
2112,11,145010
2113,11,145011
2114,11,173901
2115,11,145012
2116,11,145013
2117,11,145014
2118,11,145015
2119,11,145016
2120,11,145017
2121,11,145018
2122,11,145019
2123,10,105788
2124,10,105789
2125,10,105790
2126,10,105791
2127,10,105792
2128,10,105793
2129,10,105794
2130,10,105795
2131,10,105796
2132,10,105797
2133,10,105798
2134,1,103678
2135,13,103666
2136,1,103679
2137,13,103667
2138,1,103680
2139,13,103668
2140,1,103681
2141,13,103669
2142,1,103682
2143,13,103670
2144,1,103683
2145,13,103671
2146,1,103684
2147,13,103672
2148,1,103685
2149,13,103673
2150,1,103686
2151,13,103674
2152,1,103688
2153,1,103689
2154,1,103690
2155,1,103691
2156,1,103692
2157,1,103693
2158,1,103694
2159,1,103695
2160,1,103696
2161,1,103697
2162,1,103687
2163,13,103675
2164,1,103698
2165,13,103676
2166,1,103699
2167,13,103677
2168,1,105470
2169,1,105471
2170,1,105472
2171,1,105473
2172,1,265414
2173,13,262298
2174,14,262300
2175,5,103459
2176,5,103460
2177,5,103461
2178,5,103462
2179,5,103463
2180,5,103464
2181,5,103465
2182,5,103466
2183,5,103467
2184,5,103468
2185,5,103470
2186,5,103471
2187,5,262296
2188,5,103472
2189,5,103473
2190,5,103474
2191,5,103475
2192,5,103476
2193,5,103477
2194,5,103478
2195,5,103479
2196,5,103480
2197,5,103481
2198,5,103483
2199,5,103484
2200,5,103485
2201,5,103486
2202,5,103487
2203,5,103488
2204,5,103489
2205,5,103490
2206,5,103491
2207,5,103492
2208,5,103493
2209,5,103495
2210,5,103496
2211,5,103497
2212,5,103498
2213,5,103499
2214,5,103500
2215,5,103501
2216,5,103502
2217,5,103503
2218,5,103504
2219,5,103505
2220,5,103506
2221,5,103507
2222,5,103508
2223,5,103509
2224,5,103510
2225,5,103511
2226,5,103512
2227,5,103516
2228,5,103517
2229,5,103518
2230,5,103519
2231,5,103520
2232,5,103521
2233,5,103522
2234,5,103523
2235,5,103524
2236,5,103528
2237,5,103529
2238,5,103530
2239,5,103531
2240,5,103532
2241,5,103533
2242,5,103534
2243,5,103535
2244,5,103536
2245,5,103540
2246,5,103541
2247,5,103542
2248,5,103543
2249,5,103544
2250,5,103545
2251,5,103546
2252,5,103547
2253,5,103548
2254,5,103552
2255,5,103553
2256,5,103554
2257,5,103555
2258,5,103556
2259,5,103557
2260,5,103558
2261,5,103559
2262,5,103560
2263,5,103564
2264,5,103565
2265,5,103566
2266,5,103567
2267,5,103568
2268,5,103569
2269,5,103570
2270,5,103571
2271,5,103572
2272,5,103573
2273,5,103574
2274,5,103575
2275,5,103576
2276,5,103577
2277,5,103578
2278,5,103579
2279,5,103580
2280,5,103581
2281,5,103582
2282,5,103583
2283,5,103584
2284,5,103585
2285,5,103586
2286,5,103587
2287,5,103588
2288,5,103589
2289,5,103590
2290,5,103591
2291,5,103592
2292,5,103593
2293,5,103594
2294,5,103595
2295,5,103596
2296,5,103597
2297,5,103598
2298,5,103599
2299,5,103600
2300,5,103601
2301,5,103602
2302,5,103603
2303,5,103604
2304,5,103605
2305,5,103606
2306,5,103607
2307,5,103608
2308,5,103609
2309,5,103610
2310,5,103611
2311,5,103612
2312,5,103613
2313,5,103614
2314,5,103615
2315,5,103616
2316,5,103617
2317,5,103618
2318,5,103619
2319,5,103620
2320,5,103621
2321,5,103622
2322,5,103623
2323,5,103624
2324,5,103625
2325,5,103626
2326,5,103627
2327,5,103628
2328,5,103629
2329,5,103630
2330,5,103631
2331,5,103632
2332,5,103633
2333,5,103634
2334,5,103635
2335,5,103636
2336,5,103637
2337,5,103638
2338,5,103639
2339,5,103640
2340,5,103641
2341,5,103642
2342,5,103643
2343,5,103644
2344,5,103645
2345,5,103646
2346,5,103647
2347,5,103648
2348,5,103649
2349,5,103650
2350,5,103651
2351,5,103652
2352,5,103653
2353,5,103654
2354,5,103655
2355,5,103656
2356,5,103657
2357,5,103658
2358,5,103659
2359,5,103660
2360,5,103661
2361,5,103662
2362,5,103663
2363,5,103664
2364,5,103665
2365,11,106572
2366,11,106573
2367,11,106574
2368,11,106575
2369,11,106576
2370,11,106577
2371,11,106578
2372,11,106579
2373,11,106580
2374,11,106581
2375,11,106582
2376,11,106583
2377,11,106584
2378,10,271287
2379,11,106585
2380,12,106586
2381,12,106587
2382,12,106588
2383,12,106589
2384,12,106590
2385,12,106591
2386,12,106592
2387,12,106593
2388,12,106594
2389,12,106595
2390,12,106596
2391,12,106597
2392,12,106598
2393,11,106572
2394,11,106573
2395,11,106574
2396,11,106575
2397,11,106576
2398,11,106577
2399,11,106578
2400,11,106579
2401,11,106580
2402,11,106581
2403,11,106582
2404,11,106583
2405,11,106584
2406,12,106638
2407,12,106639
2408,12,106640
2409,12,106641
2410,12,106642
2411,12,106643
2412,12,106644
2413,12,106645
2414,12,106646
2415,12,106647
2416,12,106648
2417,12,106649
2418,12,106650
2419,11,106572
2420,11,106573
2421,11,106574
2422,11,106575
2423,11,106576
2424,11,106577
2425,11,106578
2426,11,106579
2427,11,106580
2428,11,106581
2429,11,106582
2430,11,106583
2431,11,106584
2432,12,106599
2433,12,106600
2434,12,106601
2435,12,106602
2436,12,106603
2437,12,106604
2438,12,106605
2439,12,106606
2440,12,106607
2441,12,106608
2442,12,106609
2443,12,106610
2444,12,106611
2445,12,146053
2446,11,106587
2447,11,106588
2448,11,106589
2449,11,106590
2450,11,106591
2451,11,106592
2452,11,106593
2453,11,106594
2454,11,106595
2455,11,106596
2456,11,106597
2457,11,106598
2458,11,106599
2459,11,106600
2460,11,106601
2461,11,106602
2462,11,106603
2463,11,106604
2464,11,106605
2465,11,106606
2466,11,106607
2467,11,106608
2468,11,106609
2469,11,106610
2470,11,106611
2471,12,106664
2472,12,106665
2473,12,106666
2474,12,106667
2475,12,106668
2476,12,106669
2477,12,106670
2478,12,106671
2479,12,106672
2480,12,106673
2481,12,106674
2482,12,106675
2483,12,106676
2484,11,106572
2485,11,106573
2486,11,106574
2487,11,106575
2488,11,106576
2489,11,106577
2490,11,106578
2491,11,106579
2492,11,106580
2493,11,106581
2494,11,106582
2495,11,106583
2496,11,106584
2497,10,103732
2498,8,106974
2499,8,106974
2500,8,106974
2501,8,106974
2502,8,106974
2503,8,106974
2504,8,106974
2505,8,106974
2506,8,106974
2507,8,106987
2508,8,106987
2509,10,103733
2510,8,106975
2511,8,106975
2512,8,106975
2513,8,106975
2514,8,106975
2515,8,106975
2516,8,106975
2517,8,106975
2518,8,106975
2519,8,106988
2520,8,106988
2521,10,103734
2522,8,106976
2523,8,106976
2524,8,106976
2525,8,106976
2526,8,106976
2527,8,106976
2528,8,106976
2529,8,106976
2530,8,106976
2531,8,106989
2532,8,106989
2533,10,103735
2534,8,106977
2535,8,106977
2536,8,106977
2537,8,106977
2538,8,106977
2539,8,106977
2540,8,106977
2541,8,106977
2542,8,106977
2543,8,106990
2544,8,106990
2545,10,103736
2546,8,106978
2547,8,106978
2548,8,106978
2549,8,106978
2550,8,106978
2551,8,106978
2552,8,106978
2553,8,106978
2554,8,106978
2555,8,106991
2556,8,106991
2557,10,103737
2558,8,106979
2559,8,106979
2560,8,106979
2561,8,106979
2562,8,106979
2563,8,106979
2564,8,106979
2565,8,106979
2566,8,106979
2567,8,106992
2568,8,106992
2569,10,103738
2570,8,106980
2571,8,106980
2572,8,106980
2573,8,106980
2574,8,106980
2575,8,106980
2576,8,106980
2577,8,106980
2578,8,106980
2579,8,106993
2580,8,106993
2581,10,103739
2582,8,106981
2583,8,106981
2584,8,106981
2585,8,106981
2586,8,106981
2587,8,106981
2588,8,106981
2589,8,106981
2590,8,106981
2591,8,106994
2592,8,106994
2593,10,103740
2594,8,106982
2595,8,106982
2596,8,106982
2597,8,106982
2598,8,106982
2599,8,106982
2600,8,106982
2601,8,106982
2602,8,106982
2603,8,106995
2604,8,106995
2605,10,103741
2606,8,106983
2607,8,106983
2608,8,106983
2609,8,106983
2610,8,106983
2611,8,106983
2612,8,106983
2613,8,106983
2614,8,106983
2615,8,106996
2616,8,106996
2617,10,103742
2618,8,106984
2619,8,106984
2620,8,106984
2621,8,106984
2622,8,106984
2623,8,106984
2624,8,106984
2625,8,106984
2626,8,106984
2627,8,106997
2628,8,106997
2629,10,103743
2630,8,106985
2631,8,106985
2632,8,106985
2633,8,106985
2634,8,106985
2635,8,106985
2636,8,106985
2637,8,106985
2638,8,106985
2639,8,106998
2640,8,106998
2641,10,103744
2642,8,106986
2643,8,106986
2644,8,106986
2645,8,106986
2646,8,106986
2647,8,106986
2648,8,106986
2649,8,106986
2650,8,106986
2651,8,106999
2652,8,106999
2653,8,271279
2654,1,109141
2655,13,109117
2656,14,109129
2657,1,109142
2658,13,109118
2659,14,109130
2660,1,109143
2661,13,109119
2662,14,109131
2663,1,109144
2664,13,109120
2665,14,109132
2666,1,109145
2667,13,109121
2668,14,109133
2669,1,109146
2670,13,109122
2671,14,109134
2672,1,109147
2673,13,109123
2674,14,109135
2675,1,109148
2676,13,109124
2677,14,109136
2678,1,109149
2679,13,109125
2680,14,109137
2681,1,109151
2682,1,109152
2683,1,109150
2684,13,109126
2685,14,109138
2686,1,109153
2687,13,109127
2688,14,109139
2689,1,109154
2690,13,109128
2691,14,109140
2692,1,178969
2693,1,178970
2694,1,178971
2695,1,178972
2696,1,262293
2697,13,262289
2698,14,262291
2699,5,108928
2700,5,108929
2701,5,108930
2702,5,108931
2703,5,108932
2704,5,108933
2705,5,108934
2706,5,108935
2707,5,108936
2708,5,108937
2709,5,108938
2710,5,108939
2711,5,262287
2712,5,108940
2713,5,108941
2714,5,108942
2715,5,108943
2716,5,108944
2717,5,108945
2718,5,108946
2719,5,108947
2720,5,108948
2721,5,108949
2722,5,108950
2723,5,108951
2724,5,108952
2725,5,108953
2726,5,108954
2727,5,108955
2728,5,108956
2729,5,108957
2730,5,108958
2731,5,108959
2732,5,108960
2733,5,108961
2734,5,108962
2735,5,108963
2736,5,108964
2737,5,108965
2738,5,108966
2739,5,108967
2740,5,108968
2741,5,108969
2742,5,108970
2743,5,108971
2744,5,108972
2745,5,108973
2746,5,108974
2747,5,108975
2748,5,108976
2749,5,108977
2750,5,108978
2751,5,108979
2752,5,108980
2753,5,108981
2754,5,108982
2755,5,108983
2756,5,108984
2757,5,108985
2758,5,108986
2759,5,108987
2760,5,108988
2761,5,108989
2762,5,108990
2763,5,108991
2764,5,108992
2765,5,108993
2766,5,108994
2767,5,108995
2768,5,108996
2769,5,108997
2770,5,108998
2771,5,108999
2772,5,109000
2773,5,109001
2774,5,109002
2775,5,109003
2776,5,109004
2777,5,109005
2778,5,109006
2779,5,109007
2780,5,109008
2781,5,109009
2782,5,109010
2783,5,109011
2784,5,109012
2785,5,109013
2786,5,109014
2787,5,109015
2788,5,109016
2789,5,109017
2790,5,109018
2791,5,109019
2792,5,109020
2793,5,109021
2794,5,109022
2795,5,109023
2796,5,109024
2797,5,109025
2798,5,109026
2799,5,109027
2800,5,109028
2801,5,109029
2802,5,109030
2803,5,109031
2804,5,109032
2805,5,109033
2806,5,109034
2807,5,109035
2808,5,109036
2809,5,109037
2810,5,109038
2811,5,109039
2812,5,109040
2813,5,109041
2814,5,109042
2815,5,109043
2816,5,109044
2817,5,109045
2818,5,109046
2819,5,109047
2820,5,109048
2821,5,109049
2822,5,109050
2823,5,109051
2824,5,109052
2825,5,109053
2826,5,109054
2827,5,109055
2828,5,109056
2829,5,109057
2830,5,109058
2831,5,109059
2832,5,109060
2833,5,109061
2834,5,109062
2835,5,109063
2836,5,109064
2837,5,109065
2838,5,109066
2839,5,109067
2840,5,109068
2841,5,109069
2842,5,109070
2843,5,109071
2844,5,109072
2845,5,109073
2846,5,109074
2847,5,109075
2848,5,109076
2849,5,109077
2850,5,109078
2851,5,109079
2852,5,109080
2853,5,109081
2854,5,109082
2855,5,109083
2856,5,109084
2857,5,109085
2858,5,109086
2859,5,109087
2860,5,109088
2861,5,109089
2862,5,109090
2863,5,109091
2864,5,109092
2865,5,109093
2866,5,109094
2867,5,109095
2868,5,109096
2869,5,109097
2870,5,109098
2871,5,109099
2872,5,109100
2873,5,109101
2874,5,109102
2875,5,109103
2876,5,109104
2877,5,109105
2878,5,109106
2879,5,109107
2880,5,109108
2881,5,109109
2882,5,109110
2883,5,109111
2884,5,109112
2885,5,109113
2886,5,109114
2887,5,109115
2888,5,109116
2889,11,145186
2890,11,145187
2891,11,145188
2892,11,145189
2893,11,145190
2894,11,145191
2895,11,145192
2896,11,145193
2897,11,145194
2898,11,145195
2899,11,145196
2900,11,145197
2901,11,145198
2902,11,145186
2903,11,145187
2904,11,145188
2905,11,145189
2906,11,145190
2907,11,145191
2908,11,145192
2909,11,145193
2910,11,145194
2911,11,145195
2912,11,145196
2913,11,145197
2914,11,145198
2915,10,271287
2916,11,271285
2917,11,145186
2918,11,145187
2919,11,145188
2920,11,145189
2921,11,145190
2922,11,145191
2923,11,145192
2924,11,145193
2925,11,145194
2926,11,145195
2927,11,145196
2928,11,145197
2929,11,145198
2930,11,145186
2931,11,145187
2932,11,145188
2933,11,145189
2934,11,145190
2935,11,145191
2936,11,145192
2937,11,145193
2938,11,145194
2939,11,145195
2940,11,145196
2941,11,145197
2942,11,145198
2943,11,145186
2944,11,145187
2945,11,145188
2946,11,145189
2947,11,145190
2948,11,145191
2949,11,145192
2950,11,145193
2951,11,145194
2952,11,145195
2953,11,145196
2954,11,145197
2955,11,145198
2956,11,145186
2957,11,145187
2958,11,145188
2959,11,145189
2960,11,145190
2961,11,145191
2962,11,145192
2963,11,145193
2964,11,145194
2965,11,145195
2966,11,145196
2967,11,145197
2968,11,145198
2969,11,145186
2970,11,145187
2971,11,145188
2972,11,145189
2973,11,145190
2974,11,145191
2975,11,145192
2976,11,145193
2977,11,145194
2978,11,145195
2979,11,145196
2980,11,145197
2981,11,145198
2982,11,106612
2983,11,106613
2984,11,106614
2985,11,106615
2986,11,106616
2987,11,106617
2988,11,106618
2989,11,106619
2990,11,106620
2991,11,106621
2992,11,106622
2993,11,106623
2994,11,106624
2995,11,145186
2996,11,145187
2997,11,145188
2998,11,145189
2999,11,145190
3000,11,145191
3001,11,145192
3002,11,145193
3003,11,145194
3004,11,145195
3005,11,145196
3006,11,145197
3007,11,145198
3008,11,145186
3009,11,145187
3010,11,145188
3011,11,145189
3012,11,145190
3013,11,145191
3014,11,145192
3015,11,145193
3016,11,145194
3017,11,145195
3018,11,145196
3019,11,145197
3020,11,145198
3021,11,145186
3022,11,145187
3023,11,145188
3024,11,145189
3025,11,145190
3026,11,145191
3027,11,145192
3028,11,145193
3029,11,145194
3030,11,145195
3031,11,145196
3032,11,145197
3033,11,145198
3034,11,145186
3035,11,145187
3036,11,145188
3037,11,145189
3038,11,145190
3039,11,145191
3040,11,145192
3041,11,145193
3042,11,145194
3043,11,145195
3044,11,145196
3045,11,145197
3046,11,145198
3047,11,145186
3048,11,145187
3049,11,145188
3050,11,145189
3051,11,145190
3052,11,145191
3053,11,145192
3054,11,145193
3055,11,145194
3056,11,145195
3057,11,145196
3058,11,145197
3059,11,145198
3060,11,145186
3061,11,145187
3062,11,145188
3063,11,145189
3064,11,145190
3065,11,145191
3066,11,145192
3067,11,145193
3068,11,145194
3069,11,145195
3070,11,145196
3071,11,145197
3072,11,145198
3073,11,145186
3074,11,145187
3075,11,145188
3076,11,145189
3077,11,145190
3078,11,145191
3079,11,145192
3080,11,145193
3081,11,145194
3082,11,145195
3083,11,145196
3084,11,145197
3085,11,145198
3086,11,145186
3087,11,145187
3088,11,145188
3089,11,145189
3090,11,145190
3091,11,145191
3092,11,145192
3093,11,145193
3094,11,145194
3095,11,145195
3096,11,145196
3097,11,145197
3098,11,145198
3099,11,145186
3100,11,145187
3101,11,145188
3102,11,145189
3103,11,145190
3104,11,145191
3105,11,145192
3106,11,145193
3107,11,145194
3108,11,145195
3109,11,145196
3110,11,145197
3111,11,145198
3112,11,145186
3113,11,145187
3114,11,145188
3115,11,145189
3116,11,145190
3117,11,145191
3118,11,145192
3119,11,145193
3120,11,145194
3121,11,145195
3122,11,145196
3123,11,145197
3124,11,145198
3125,11,145186
3126,11,145187
3127,11,145188
3128,11,145189
3129,11,145190
3130,11,145191
3131,11,145192
3132,11,145193
3133,11,145194
3134,11,145195
3135,11,145196
3136,11,145197
3137,11,145198
3138,11,145186
3139,11,145187
3140,11,145188
3141,11,145189
3142,11,145190
3143,11,145191
3144,11,145192
3145,11,145193
3146,11,145194
3147,11,145195
3148,11,145196
3149,11,145197
3150,11,145198
3151,11,145186
3152,11,145187
3153,11,145188
3154,11,145189
3155,11,145190
3156,11,145191
3157,11,145192
3158,11,145193
3159,11,145194
3160,11,145195
3161,11,145196
3162,11,145197
3163,11,145198
3164,10,103732
3165,10,103733
3166,10,103734
3167,10,103735
3168,10,103736
3169,10,103737
3170,10,103738
3171,10,103739
3172,10,103740
3173,10,103741
3174,10,103742
3175,10,103743
3176,10,103744
3177,1,153581
3178,13,153560
3179,1,153582
3180,13,153561
3181,1,153583
3182,13,153562
3183,1,153584
3184,13,153563
3185,1,153585
3186,13,153564
3187,1,153586
3188,13,153565
3189,1,153587
3190,13,153566
3191,1,153588
3192,13,153567
3193,1,153589
3194,13,153568
3195,1,153590
3196,13,153569
3197,1,153591
3198,13,153570
3199,1,153592
3200,13,153571
3201,1,160829
3202,1,222355
3203,1,236830
3204,13,236824
3205,1,236831
3206,13,236825
3207,1,236832
3208,13,236826
3209,1,236833
3210,13,236827
3211,1,236834
3212,13,236828
